982	Joshua Logan	Daniel Taradash#William Inge	William Holden#Kim Novak#Betty Field	English	Emotions are ignited amongst the complacent townsfolk when a handsome drifter arrives in a small Kansas community on the morning of the Labour Day picnic.
983	Chris Newby	Chris Newby	Bernard Hill#John Hannah#Mark Anthony	English	This is the story of Harry and Flint, an unlikely couple. Harry is a shy young gay man who can't seem to fit into his local bar scene. Flint is a crusty, older, and seemingly straight man ...
984	Don DuPree	Roger Ebert#Gene Siskel	None	Buena Vista Television	
985	Allan Miller	Roberta Guaspari#Arnold Steinhardt#Isaac Stern	None	USA	A dedicated music teacher in East Harlem instructs a gaggle of underprivileged children in the art of the violin. In the climax, they play Carnegie Hall with some of the world's foremost ...
986	Carroll Ballard	Bill Lishman#Robert Rodat	Jeff Daniels#Anna Paquin#Dana Delany	English	A father and daughter decide to attempt to lead a flock of orphaned Canada Geese south by air.
987	Lance Young	Lance Young	Craig Sheffer#Terence Stamp#Sheryl Lee	English	A newly married happy couple visits a sex therapist to determine why the wife can't achieve an orgasm with her husband. This causes a horrific suppressed memory to emerge and she becomes more and more distant.
988	Allison Anders	Allison Anders	Illeana Douglas#John Turturro#Sissy Boyd	English	An aspiring singer, Denise Waverly/Edna Buxton, sacrifices her own singing career to write hit songs that launch the careers of other singers. The film follows her life from her first break...
989	Joseph Vilsmaier	Robert Schneider#Robert Schneider	André Eisermann#Dana Vávrová#Ben Becker	Germany	In the beginning of the 19th century, Johannes Elias Alder is born in a small village in the Austrian mountains. While growing up he is considered strange by the other villagers and ...
990	Ringo Lam	Larry Ferguson	Jean-Claude Van Damme#Natasha Henstridge#Jean-Hugues Anglade	English	A cop/flic discovers that he had a twin who just got murdered in Nice, France. In order to find out who did it, he takes his place including the cute girlfriend in Little Odessa, NYC.
991	Neil Jordan	Neil Jordan	Liam Neeson#Aidan Quinn#Julia Roberts	English	Neil Jordan's historical biopic of Irish revolutionary
992	Amy Holden Jones	Amy Holden Jones	Halle Berry#Christopher McDonald#Peter Greene	English	A rich man's wife finds she has a bad prenuptial agreement with an even worse husband. Over drinks with a stranger, she fantasizes about doing her husband in to void the prenupt. The ...
993	Matthew Broderick	Richard Feynman#Ralph Leighton	Matthew Broderick#Patricia Arquette#Jeffrey Force	USA	Story of the early life of genius and Nobel Prize-winning physicist Richard Feynman.
994	Campbell Scott#Stanley Tucci	Stanley Tucci#Joseph Tropiano	Tony Shalhoub#Stanley Tucci#Marc Anthony	English#Italian	New Jersey, 1950s. Two brothers run an Italian restaurant. Business is not going well as a rival Italian restaurant is out-competing them. In a final effort to save the restaurant, the brothers plan to put on an evening of incredible food.
996	Walter Hill	Ryûzô Kikushima#Akira Kurosawa	Bruce Willis#Bruce Dern#William Sanderson	English#Spanish	A drifting gunslinger-for-hire finds himself in the middle of an ongoing war between the Irish and Italian mafia in a Prohibition era ghost town.
997	Robert M. Young	Edward Pomerantz#Edward Pomerantz	Edward James Olmos#Maria Conchita Alonso#Arie Verveen	English	Joe and Betty run a fish market and have sunk into a comfortable, if somewhat boring life. Enter the drifter Nick, who takes a job in the store and a place in their home. He proceeds to ...
998	F. Gary Gray	Takashi Bufford#Takashi Bufford	Jada Pinkett Smith#Queen Latifah#Vivica A. Fox	English	Desperation drives four inner-city women to bank robbery in Los Angeles, then they start mistrusting each other.
999	John Herzfeld	John Herzfeld	Teri Hatcher#Jeff Daniels#Danny Aiello	USA	48 hours of intersecting lives and crimes in Los Angeles.
1000	Reb Braddock	Reb Braddock#John Maass	William Baldwin#Angela Jones#Bruce Ramsay	English#Spanish	After getting interested in murder as a kid in Colombia, Gabriela now has a scrapbook on murders including clippings on "The Blue Blood Killer". While cleaning his latest murder scene in Miami, she comes across a clue missed by the cops.
1001	Reginald Hill	Warren Clarke#Colin Buchanan#David Royle	None	UK	Supt. Dalziel and partner DI Pascoe investigate murders, and find a bond forming between them despite their blatantly differing personalities.
1002	John Walsh	John Walsh	Matt Ross#Catherine Curtin#Timothy Pilato	English	Ed lives in Wisconsin, but he's just been dumped by his girlfriend. So he moves to New York City for a big change...but will he ever find love again? He loves his new job studying the ...
1003	Michael Apted	Michael Palmer#Tony Gilroy	Hugh Grant#Gene Hackman#Sarah Jessica Parker	English	A young doctor confronts a famous colleague; when he learns about the true methods of his work.
1004	John Gray	Kevin Brodbin	Steven Seagal#Keenen Ivory Wayans#Bob Gunton	USA	Two cops, played by Seagal and Wayans, are forced to work together to solve a chain of mysterious killings by a killer nicknamed "The Family Man".
1005	Robert Lieberman	Steven Brill#Kenneth Johnson	Emilio Estevez#Jeffrey Nordling#David Selby	USA	The unruly team of hockey misfits grows up a bit and receives scholarships to a prestigious prep school, where they take on the snotty varsity team.
1006	James Foley	John Grisham#William Goldman	Chris O'Donnell#Gene Hackman#Faye Dunaway	English	A young man fresh out of law school tries to win a reprieve for his racist grandfather who is on death row.
1007	Norman Tokar	Don Tait#Jack M. Bickham	Bill Bixby#Susan Clark#Don Knotts	USA	Three orphan children strike gold in 1878 California.
1008	Norman Foster	Thomas W. Blackburn	Fess Parker#Buddy Ebsen#Basil Ruysdael	USA	American frontiersman Davy Crockett fights in the Creek Indian War, is elected to the U.S. Congress and fights for Texas at the Alamo.
1009	John Hough	Robert Malcolm Young#Alexander Key	Eddie Albert#Ray Milland#Donald Pleasence	USA	Two mysterious orphan children have extraordinary powers and are chased by a scheming millionaire. But where do these kids really call home?
1010	Peyton Reed	Gordon Buford#Bill Walsh	Bruce Campbell#John Hannah#Alexandra Wentworth	English	Herbie, the magical Volkswagen Beetle, is passed on to a new owner. Together, they must battle a dastardly racer and his devil-car "Horace", an evil Herbie.
1011	Robert Stevenson	Bill Walsh#Gordon Buford	Helen Hayes#Ken Berry#Stefanie Powers	USA	The living Volkswagen Beetle helps an old lady protect her home from a corrupt developer.
1012	Robert Stevenson	Fred Gipson#William Tunberg	Dorothy McGuire#Fess Parker#Tommy Kirk	USA	A teenage boy grows to love a stray yellow dog while helping his mother and younger brother run their Texas homestead while their father is away on a cattle drive. First thought to be good-for-nothing mutt, Old Yeller is soon beloved by all.
1013	None	None	None	Channel Awesome#That Guy With the Glasses	None
1014	David Swift	Eleanor H. Porter#David Swift	Jane Wyman#Hayley Mills#Richard Egan	USA	A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.
1015	Duwayne Dunham	Sheila Burnford#Caroline Thompson	Michael J. Fox#Sally Field#Don Alder	USA	Three pets escape from a California ranch to find their owners in San Francisco.
1016	None	None	None	Hollywood 1-2-3 Inc.#ZAP Entertainment	None
1017	Ken Annakin	Lowell S. Hawley#Johann David Wyss	John Mills#Dorothy McGuire#James MacArthur	USA	A Swiss family must survive being shipwrecked on a deserted island.
1018	Robert Stevenson	Gordon Gordon#Mildred Gordon	Hayley Mills#Dean Jones#Dorothy Provine	USA	After a kidnapped bank teller uses a neighbor's wandering cat to send an SOS, the FBI assigns a cat-allergic agent to the case.
1019	Richard Fleischer	Earl Felton	Kirk Douglas#James Mason#Paul Lukas	USA	A ship sent to investigate a wave of mysterious sinkings encounters the advanced submarine, the Nautilus, commanded by Captain Nemo.
1020	Jon Turteltaub	Lynn Siefert#Michael Ritchie	John Candy#Leon#Doug E. Doug	USA	When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.
1021	William Dear	Dorothy Kingsley#George Wells	Danny Glover#Brenda Fricker#Tony Danza	USA	When a boy prays for a chance to have a family if the California Angels win the pennant, angels are assigned to make that possible.
1022	Clyde Geronimi#Wilfred Jackson	Charles Perrault#Bill Peet	Ilene Woods#James MacDonald#Eleanor Audley	USA	When Cinderella's cruel stepmother prevents her from attending the Royal Ball, she gets some unexpected help from the lovable mice Gus and Jaq, and from her Fairy Godmother.
1023	Wolfgang Reitherman	Larry Clemmons#Ralph Wright	Sebastian Cabot#Sterling Holloway#John Fiedler	English	Winnie the Pooh and his friends experience high winds, heavy rains, and a flood in Hundred Acre Wood.
1024	Norman Ferguson#Clyde Geronimi	Homer Brightman#Ernest Terrazas	Aurora Miranda#Carmen Molina#Dora Luz	USA	Donald receives his birthday gifts, which include traditional gifts and information about Brazil (hosted by Zé Carioca) and Mexico (by Panchito, a Mexican Charro Rooster).
1025	Wolfgang Reitherman	Bill Peet#T.H. White	Rickie Sorensen#Sebastian Cabot#Karl Swenson	USA	A poor boy named Arthur learns the power of love, kindness, knowledge and bravery with the help of a wizard called Merlin in the path to become one of the most beloved kings in English history.
1026	Harold D. Schuster#Hamilton Luske	John Tucker Battle#Maurice Rapf	Burl Ives#Beulah Bondi#Bobby Driscoll	USA	This heartwarming classic tells the tale of a country boy who adopts a mischevious black lamb and learns valuable lessons about love and dedication.
1027	Kevin Reynolds	Pen Densham#Pen Densham	Kevin Costner#Morgan Freeman#Mary Elizabeth Mastrantonio	English#Arabic	When Robin and his Moorish companion come to England and the tyranny of the Sheriff of Nottingham, he decides to fight back as an outlaw.
1028	Robert Stevenson	Bill Walsh#Don DaGradi	Julie Andrews#Dick Van Dyke#David Tomlinson	USA	In turn of the century London, a magical nanny employs music and adventure to help two neglected children become closer to their father.
1029	Samuel Armstrong#Norman Ferguson	Joe Grant#Dick Huemer	Sterling Holloway#Edward Brophy#James Baskett	USA	Ridiculed because of his enormous ears, a young circus elephant is assisted by a mouse to achieve his full potential.
1030	Don Chaffey	Malcolm Marmorstein#Seton I. Miller	Sean Marshall#Helen Reddy#Jim Dale	USA	An orphan boy and his magical dragon come to town with his abusive adoptive parents in pursuit.
1031	Robert Stevenson	Ralph Wright#Ted Berman	Angela Lansbury#David Tomlinson#Roddy McDowall	USA	An apprentice witch, three kids and a cynical magician conman search for the missing component to a magic spell to be used in the defense of Britain in WWII.
1032	Clyde Geronimi#Wilfred Jackson	Lewis Carroll#Winston Hibler	Kathryn Beaumont#Ed Wynn#Richard Haydn	USA	Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way.
1033	Ted Berman#Richard Rich	Daniel P. Mannix#Larry Clemmons	Mickey Rooney#Kurt Russell#Pearl Bailey	USA	Two childhood friends find themselves forced to become enemies.
1034	Matthew Bright	Matthew Bright	Reese Witherspoon#Kiefer Sutherland#Bokeem Woodbine	English	A twisted take on "Little Red Riding Hood", with a teenage juvenile delinquent on the run from a social worker travelling to her grandmother's house and being hounded by a charming, but sadistic, serial killer and pedophile.
1035	Robert Wise	George Hurdalek#Howard Lindsay	Julie Andrews#Christopher Plummer#Eleanor Parker	USA	A woman leaves an Austrian convent to become a governess to the children of a Naval officer widower.
1036	John McTiernan	Roderick Thorp#Jeb Stuart	Bruce Willis#Alan Rickman#Bonnie Bedelia	USA	An NYPD officer tries to save his wife and several others taken hostage by German terrorists during a Christmas party at the Nakatomi Plaza in Los Angeles.
1037	Brett Leonard	Stephen King#Brett Leonard	Jeff Fahey#Pierce Brosnan#Jenny Wright	English	A simple man is turned into a genius through the application of computer science.
1038	Nick Cassavetes	Helen Caldwell#Nick Cassavetes	Gena Rowlands#Marisa Tomei#Gérard Depardieu	English	Character study about Mildred, an elderly woman who has spent her life caring for others. When her daughter finally leaves home, she finds that, for the first time in her life, she has ...
