1266	Unforgiven (1992)	/title/tt0105695/?ref_=fn_al_tt_1	Unforgiven	(1992)
1267	Manchurian Candidate, The (1962)	/title/tt0368008/?ref_=fn_al_tt_1	The Manchurian Candidate	(2004)
1268	Pump Up the Volume (1990)	/title/tt0100436/?ref_=fn_al_tt_1	Pump Up the Volume	(1990)
1269	Arsenic and Old Lace (1944)	/title/tt0036613/?ref_=fn_al_tt_1	Arsenic and Old Lace	(1944)
1270	Back to the Future (1985)	/title/tt0088763/?ref_=fn_al_tt_1	Back to the Future	(1985)
1271	Fried Green Tomatoes (1991)	/title/tt0101921/?ref_=fn_al_tt_1	Fried Green Tomatoes	(1991)
1272	Patton (1970)	/title/tt0066206/?ref_=fn_al_tt_1	Patton	(1970)
1273	Down by Law (1986)	/title/tt0090967/?ref_=fn_al_tt_1	Down by Law	(1986)
1274	Akira (1988)	/title/tt0094625/?ref_=fn_al_tt_1	Akira	(1988)
1275	Highlander (1986)	/title/tt0091203/?ref_=fn_al_tt_1	Highlander	(1986)
1276	Cool Hand Luke (1967)	/title/tt0061512/?ref_=fn_al_tt_1	Cool Hand Luke	(1967)
1277	Cyrano de Bergerac (1990)	/title/tt0099334/?ref_=fn_al_tt_1	Cyrano de Bergerac	(1990)
1278	Young Frankenstein (1974)	/title/tt0072431/?ref_=fn_al_tt_1	Young Frankenstein	(1974)
1279	Night on Earth (1991)	/title/tt0102536/?ref_=fn_al_tt_1	Night on Earth	(1991)
1280	Raise the Red Lantern (1991)	/title/tt0101640/?ref_=fn_al_tt_1	Da hong deng long gao gao gua	(1991)
1281	Great Dictator, The (1940)	/title/tt6808206/?ref_=fn_al_tt_1	The Great Dictator: The End of Silence
1282	Fantasia (1940)	/title/tt0032455/?ref_=fn_al_tt_1	Fantasia	(1940)
1283	High Noon (1952)	/title/tt0044706/?ref_=fn_al_tt_1	High Noon	(1952)
1284	Big Sleep, The (1946)	/title/tt0038355/?ref_=fn_al_tt_1	The Big Sleep	(1946)
1285	Heathers (1989)	/title/tt0097493/?ref_=fn_al_tt_1	Seven Heaven 1: The Checkers 1989 Summer Tour	(1989) (Video)
1286	Somewhere in Time (1980)	/title/tt0081534/?ref_=fn_al_tt_1	Somewhere in Time	(1980)
1287	Ben-Hur (1959)	/title/tt0052618/?ref_=fn_al_tt_1	Ben-Hur	(1959)
1288	This Is Spinal Tap (1984)	/title/tt0088258/?ref_=fn_al_tt_1	This Is Spinal Tap	(1984)
1289	Koyaanisqatsi (1983)	/title/tt0085809/?ref_=fn_al_tt_1	Koyaanisqatsi	(1982)
1290	Some Kind of Wonderful (1987)	/title/tt0094006/?ref_=fn_al_tt_1	Some Kind of Wonderful	(1987)
1291	Indiana Jones and the Last Crusade (1989)	/title/tt0097576/?ref_=fn_al_tt_1	Indiana Jones and the Last Crusade	(1989)
1292	Being There (1979)	/title/tt0078841/?ref_=fn_al_tt_1	Being There	(1979)
1293	Gandhi (1982)	/title/tt0083987/?ref_=fn_al_tt_1	Gandhi	(1982)
1294	M*A*S*H (1970)	/title/tt0066026/?ref_=fn_al_tt_1	MASH	(1970)
1295	Unbearable Lightness of Being, The (1988)	/title/tt0096332/?ref_=fn_al_tt_1	The Unbearable Lightness of Being	(1988)
1296	Room with a View, A (1986)	/title/tt1150335/?ref_=fn_al_tt_1	A Room with a View
1297	Real Genius (1985)	/title/tt0089886/?ref_=fn_al_tt_1	Real Genius	(1985)
1298	Pink Floyd - The Wall (1982)	/title/tt0084503/?ref_=fn_al_tt_1	Pink Floyd: The Wall	(1982)
1299	Killing Fields, The (1984)	/title/tt1217261/?ref_=fn_al_tt_1	Indian Leopards: The Killing Fields	(2004)
1300	My Life as a Dog (Mitt liv som hund) (1985)	/title/tt0089606/?ref_=fn_al_tt_1	Mitt liv som hund	(1985)
1301	Forbidden Planet (1956)	/title/tt0049223/?ref_=fn_al_tt_1	Forbidden Planet	(1956)
1302	Field of Dreams (1989)	/title/tt0097351/?ref_=fn_al_tt_1	Field of Dreams	(1989)
1303	Man Who Would Be King, The (1975)	/title/tt0073341/?ref_=fn_al_tt_1	The Man Who Would Be King	(1975)
1304	Butch Cassidy and the Sundance Kid (1969)	/title/tt0064115/?ref_=fn_al_tt_1	Butch Cassidy and the Sundance Kid	(1969)
1305	Paris, Texas (1984)	/title/tt0087884/?ref_=fn_al_tt_1	Paris, Texas	(1984)
1306	Until the End of the World (Bis ans Ende der Welt) (1991)	/title/tt0101458/?ref_=fn_al_tt_1	Bis ans Ende der Welt	(1991)
1307	When Harry Met Sally... (1989)	/title/tt0098635/?ref_=fn_al_tt_1	When Harry Met Sally...	(1989)
1308	I Shot a Man in Vegas (1995)	/title/tt0113369/?ref_=fn_al_tt_1	I Shot a Man in Vegas	(1995)
1309	Parallel Sons (1995)	/title/tt0114089/?ref_=fn_al_tt_1	Parallel Sons	(1995)
1310	Hype! (1996)	/title/tt0116589/?ref_=fn_al_tt_1	Hype!	(1996)
1311	Santa with Muscles (1996)	/title/tt0117550/?ref_=fn_al_tt_1	Santa with Muscles	(1996)
1312	Female Perversions (1996)	/title/tt0116293/?ref_=fn_al_tt_1	Female Perversions	(1996)
1313	Mad Dog Time (1996)	/title/tt0116953/?ref_=fn_al_tt_1	Mad Dog Time	(1996)
1314	Breathing Room (1996)	/title/tt0115754/?ref_=fn_al_tt_1	Breathing Room	(1996)
1315	Paris Was a Woman (1995)	/title/tt0114093/?ref_=fn_al_tt_1	Paris Was a Woman	(1996)
1316	Anna (1996)	/title/tt2661954/?ref_=fn_al_tt_1	Anna	(1996)
1317	I'm Not Rappaport (1996)	/title/tt0116601/?ref_=fn_al_tt_1	I'm Not Rappaport	(1996)
1318	Blue Juice (1995)	/title/tt0112537/?ref_=fn_al_tt_1	Blue Juice	(1995)
1319	Kids of Survival (1993)	/title/tt0107314/?ref_=fn_al_tt_1	Kids of Survival	(1996)
1320	Alien� (1992)	/title/tt8260480/?ref_=fn_al_tt_1	Alien (1979)
1321	American Werewolf in London, An (1981)	/title/tt0082010/?ref_=fn_al_tt_1	An American Werewolf in London	(1981)
1322	Amityville 1992: It's About Time (1992)	/title/tt0103678/?ref_=fn_al_tt_1	Amityville: It's About Time	(1992) (Video)
1323	Amityville 3-D (1983)	/title/tt0085159/?ref_=fn_al_tt_1	Amityville 3-D	(1983)
1324	Amityville: Dollhouse (1996)	/title/tt0115535/?ref_=fn_al_tt_1	Amityville: Dollhouse	(1996) (Video)
1325	Amityville: A New Generation (1993)	/title/tt0106262/?ref_=fn_al_tt_1	Amityville: A New Generation	(1993) (Video)
1326	Amityville II: The Possession (1982)	/title/tt0083550/?ref_=fn_al_tt_1	Amityville II: The Possession	(1982)
1327	Amityville Horror, The (1979)	/title/tt3438062/?ref_=fn_al_tt_1	More American Graffiti, The Amityville Horror, The Muppet Movie, The Wanderers, North Dallas Forty
1328	Amityville Curse, The (1990)	/title/tt0099030/?ref_=fn_al_tt_1	The Amityville Curse	(1990) (Video)
1329	Blood For Dracula (Andy Warhol's Dracula) (1974)	/title/tt0071233/?ref_=fn_al_tt_1	Blood for Dracula	(1974)
1330	April Fool's Day (1986)	/title/tt0090655/?ref_=fn_al_tt_1	April Fool's Day	(1986)
1331	Audrey Rose (1977)	/title/tt0075704/?ref_=fn_al_tt_1	Audrey Rose	(1977)
1332	Believers, The (1987)	/title/tt0241357/?ref_=fn_al_tt_1	Daydream Believers: The Monkees' Story	(2000) (TV Movie)
1333	Birds, The (1963)	/title/tt9546388/?ref_=fn_al_tt_1	The Birds (1963)
1334	Blob, The (1958)	/title/tt8978378/?ref_=fn_al_tt_1	The Blob (1958) & The Blob (1988)
1335	Blood Beach (1981)	/title/tt0082818/?ref_=fn_al_tt_1	Nightmare	(1981)
1336	Body Parts (1991)	/title/tt0101492/?ref_=fn_al_tt_1	Body Parts	(1991)
1337	Body Snatcher, The (1945)	/title/tt4810784/?ref_=fn_al_tt_1	The Body Snatcher + the Brighton Strangler
1339	Bram Stoker's Dracula (1992)	/title/tt0103874/?ref_=fn_al_tt_1	Dracula	(1992)
1340	Bride of Frankenstein (1935)	/title/tt0026138/?ref_=fn_al_tt_1	Bride of Frankenstein	(1935)
1341	Burnt Offerings (1976)	/title/tt0074258/?ref_=fn_al_tt_1	Burnt Offerings	(1976)
1342	Candyman (1992)	/title/tt0103919/?ref_=fn_al_tt_1	Candyman	(1992)
1343	Cape Fear (1991)	/title/tt0101540/?ref_=fn_al_tt_1	Cape Fear	(1991)
1344	Cape Fear (1962)	/title/tt0055824/?ref_=fn_al_tt_1	Cape Fear	(1962)
1345	Carrie (1976)	/title/tt0074285/?ref_=fn_al_tt_1	Carrie	(1976)
1346	Cat People (1982)	/title/tt0083722/?ref_=fn_al_tt_1	Cat People	(1982)
1347	Nightmare on Elm Street, A (1984)	/title/tt0087800/?ref_=fn_al_tt_1	A Nightmare on Elm Street	(1984)
1348	Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)	/title/tt0013442/?ref_=fn_al_tt_1	Nosferatu	(1922)
1349	Nosferatu a Venezia (1986)	/title/tt0091651/?ref_=fn_al_tt_1	None	None
1350	Omen, The (1976)	/title/tt0075005/?ref_=fn_al_tt_1	The Omen	(1976)
1351	Blood & Wine (1997)	/title/tt6173172/?ref_=fn_al_tt_1	The Empire Strikes Back: Special Edition/When We Were Kings/Blood & Wine/Lost Highway/Margaret's Museum
1352	Albino Alligator (1996)	/title/tt0115495/?ref_=fn_al_tt_1	Albino Alligator	(1996)
1353	Mirror Has Two Faces, The (1996)	/title/tt0117057/?ref_=fn_al_tt_1	The Mirror Has Two Faces	(1996)
1354	Breaking the Waves (1996)	/title/tt0115751/?ref_=fn_al_tt_1	Breaking the Waves	(1996)
1355	Nightwatch (1997)	/title/tt0119791/?ref_=fn_al_tt_1	Nightwatch	(1997)
1356	Star Trek: First Contact (1996)	/title/tt0117731/?ref_=fn_al_tt_1	Star Trek: First Contact	(1996)
1357	Shine (1996)	/title/tt0117631/?ref_=fn_al_tt_1	Shine	(1996)
1358	Sling Blade (1996)	/title/tt0117666/?ref_=fn_al_tt_1	Sling Blade	(1996)
1359	Jingle All the Way (1996)	/title/tt0116705/?ref_=fn_al_tt_1	Jingle All the Way	(1996)
1360	Identification of a Woman (Identificazione di una donna) (1982)	/title/tt0084116/?ref_=fn_al_tt_1	Identificazione di una donna	(1982)
1361	Paradise Lost: The Child Murders at Robin Hood Hills (1996)	/title/tt0117293/?ref_=fn_al_tt_1	Paradise Lost: The Child Murders at Robin Hood Hills	(1996)
1362	Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)	/title/tt0065777/?ref_=fn_al_tt_1	Il giardino dei Finzi Contini	(1970)
1363	Preacher's Wife, The (1996)	/title/tt0117372/?ref_=fn_al_tt_1	The Preacher's Wife	(1996)
1364	Zero Kelvin (Kj鎟lighetens kj鴗ere) (1995)	/title/tt0113557/?ref_=fn_al_tt_1	None	None
1365	Ridicule (1996)	/title/tt0117477/?ref_=fn_al_tt_1	Ridicule	(1996)
1366	Crucible, The (1996)	/title/tt0115988/?ref_=fn_al_tt_1	The Crucible	(1996)
1367	101 Dalmatians (1996)	/title/tt0115433/?ref_=fn_al_tt_1	101 Dalmatians	(1996)
1368	Forbidden Christ, The (Cristo proibito, Il) (1950)	/title/tt0042354/?ref_=fn_al_tt_1	None	None
1369	I Can't Sleep (J'ai pas sommeil) (1994)	/title/tt0110171/?ref_=fn_al_tt_1	J'ai pas sommeil	(1994)
1370	Die Hard 2 (1990)	/title/tt0099423/?ref_=fn_al_tt_1	Die Hard 2	(1990)
1371	Star Trek: The Motion Picture (1979)	/title/tt0079945/?ref_=fn_al_tt_1	Star Trek: The Motion Picture	(1979)
1372	Star Trek VI: The Undiscovered Country (1991)	/title/tt0102975/?ref_=fn_al_tt_1	Star Trek VI: The Undiscovered Country	(1991)
1373	Star Trek V: The Final Frontier (1989)	/title/tt0098382/?ref_=fn_al_tt_1	Star Trek V: The Final Frontier	(1989)
1374	Star Trek: The Wrath of Khan (1982)	/title/tt0084726/?ref_=fn_al_tt_1	Star Trek II: The Wrath of Khan	(1982)
1375	Star Trek III: The Search for Spock (1984)	/title/tt0088170/?ref_=fn_al_tt_1	Star Trek III: The Search for Spock	(1984)
1376	Star Trek IV: The Voyage Home (1986)	/title/tt0092007/?ref_=fn_al_tt_1	Star Trek IV: The Voyage Home	(1986)
1377	Batman Returns (1992)	/title/tt0103776/?ref_=fn_al_tt_1	Batman Returns	(1992)
1378	Young Guns (1988)	/title/tt0096487/?ref_=fn_al_tt_1	Young Guns	(1988)
1379	Young Guns II (1990)	/title/tt0100994/?ref_=fn_al_tt_1	Young Guns II	(1990)
1380	Grease (1978)	/title/tt0077631/?ref_=fn_al_tt_1	Grease	(1978)
1381	Grease 2 (1982)	/title/tt0084021/?ref_=fn_al_tt_1	Grease 2	(1982)
1382	Marked for Death (1990)	/title/tt0100114/?ref_=fn_al_tt_1	Marked for Death	(1990)
1383	Adrenalin: Fear the Rush (1996)	/title/tt0115471/?ref_=fn_al_tt_1	Adrenalin: Fear the Rush	(1996)
1384	Substance of Fire, The (1996)	/title/tt0117773/?ref_=fn_al_tt_1	The Substance of Fire	(1996)
1385	Under Siege (1992)	/title/tt0105690/?ref_=fn_al_tt_1	Under Siege	(1992)
1386	Terror in a Texas Town (1958)	/title/tt0052287/?ref_=fn_al_tt_1	Terror in a Texas Town	(1958)
1387	Jaws (1975)	/title/tt0073195/?ref_=fn_al_tt_1	Jaws	(1975)
1388	Jaws 2 (1978)	/title/tt0077766/?ref_=fn_al_tt_1	Jaws 2	(1978)
1389	Jaws 3-D (1983)	/title/tt0085750/?ref_=fn_al_tt_1	Jaws 3-D	(1983)
1390	My Fellow Americans (1996)	/title/tt0117119/?ref_=fn_al_tt_1	My Fellow Americans	(1996)
1391	Mars Attacks! (1996)	/title/tt0116996/?ref_=fn_al_tt_1	Mars Attacks!	(1996)
1392	Citizen Ruth (1996)	/title/tt0115906/?ref_=fn_al_tt_1	Citizen Ruth	(1996)
1393	Jerry Maguire (1996)	/title/tt0116695/?ref_=fn_al_tt_1	Jerry Maguire	(1996)
1394	Raising Arizona (1987)	/title/tt0093822/?ref_=fn_al_tt_1	Raising Arizona	(1987)
1395	Tin Men (1987)	/title/tt0094155/?ref_=fn_al_tt_1	Tin Men	(1987)
1396	Sneakers (1992)	/title/tt0105435/?ref_=fn_al_tt_1	Sneakers	(1992)
1397	Bastard Out of Carolina (1996)	/title/tt0115633/?ref_=fn_al_tt_1	Bastard Out of Carolina	(1996)
1398	In Love and War (1996)	/title/tt0116621/?ref_=fn_al_tt_1	In Love and War	(1996)
1399	Marvin's Room (1996)	/title/tt0116999/?ref_=fn_al_tt_1	Marvin's Room	(1996)
1400	Somebody is Waiting (1996)	/title/tt0117691/?ref_=fn_al_tt_1	Somebody Is Waiting	(1996)
1401	Ghosts of Mississippi (1996)	/title/tt0116410/?ref_=fn_al_tt_1	Ghosts of Mississippi	(1996)
1404	Night Falls on Manhattan (1997)	/title/tt0119783/?ref_=fn_al_tt_1	Night Falls on Manhattan	(1996)
1405	Beavis and Butt-head Do America (1996)	/title/tt0115641/?ref_=fn_al_tt_1	Beavis and Butt-Head Do America	(1996)
1406	C閞閙onie, La (1995)	/title/tt8800422/?ref_=fn_al_tt_1	Gala 13: Expulsión de Aylén Milla/Nominación de Marco, Alyson y Daniela/Fin del intercambio con Big Brother Brasil
1407	Scream (1996)	/title/tt0117571/?ref_=fn_al_tt_1	Scream	(1996)
1408	Last of the Mohicans, The (1992)	/title/tt0104691/?ref_=fn_al_tt_1	The Last of the Mohicans	(1992)
1409	Michael (1996)	/title/tt0117038/?ref_=fn_al_tt_1	Michael	(1996)
1410	Evening Star, The (1996)	/title/tt0116240/?ref_=fn_al_tt_1	The Evening Star	(1996)
1411	Hamlet (1996)	/title/tt0116477/?ref_=fn_al_tt_1	Hamlet	(1996)
1412	Some Mother's Son (1996)	/title/tt0117690/?ref_=fn_al_tt_1	Some Mother's Son	(1996)
1413	Whole Wide World, The (1996)	/title/tt6173150/?ref_=fn_al_tt_1	Dante's Peak/SubUrbia/The Beautician and the Beast/Rosewood/The Whole Wide World
1414	Mother (1996)	/title/tt0117091/?ref_=fn_al_tt_1	Mother	(II) (1996)
1415	Thieves (Voleurs, Les) (1996)	/title/tt0118100/?ref_=fn_al_tt_1	Aladdin and the King of Thieves	(1996) (Video)
1416	Evita (1996)	/title/tt0116250/?ref_=fn_al_tt_1	Evita	(1996)
1417	Portrait of a Lady, The (1996)	/title/tt0117364/?ref_=fn_al_tt_1	The Portrait of a Lady	(1996)
1419	Walkabout (1971)	/title/tt0067959/?ref_=fn_al_tt_1	Walkabout	(1971)
1420	Message to Love: The Isle of Wight Festival (1996)	/title/tt0117028/?ref_=fn_al_tt_1	Message to Love: The Isle of Wight Festival	(1996)
1421	Grateful Dead (1995)	/title/tt0113212/?ref_=fn_al_tt_1	Grateful Dead	(1995) (Short)
1422	Murder at 1600 (1997)	/title/tt0119731/?ref_=fn_al_tt_1	Murder at 1600	(1997)
1423	Hearts and Minds (1996)	/title/tt0540247/?ref_=fn_al_tt_1	Hearts and Minds
1424	Inside (1996)	/title/tt0116640/?ref_=fn_al_tt_1	Inside	(1996) (TV Movie)
1425	Fierce Creatures (1997)	/title/tt0119115/?ref_=fn_al_tt_1	Fierce Creatures	(1997)
1426	Zeus and Roxanne (1997)	/title/tt0120550/?ref_=fn_al_tt_1	Zeus and Roxanne	(1997)
1427	Turbulence (1997)	/title/tt0120390/?ref_=fn_al_tt_1	Turbulence	(1997)
1428	Angel Baby (1995)	/title/tt0112362/?ref_=fn_al_tt_1	Angel Baby	(1995)
1429	Jackie Chan's First Strike (1996)	/title/tt0116704/?ref_=fn_al_tt_1	Ging chaat goo si 4: Gaan dan yam mo	(1996)
1430	Underworld (1997)	/title/tt0163964/?ref_=fn_al_tt_1	Underworld	(1997) (TV Mini-Series)
1431	Beverly Hills Ninja (1997)	/title/tt0118708/?ref_=fn_al_tt_1	Beverly Hills Ninja	(1997)
1432	Metro (1997)	/title/tt0119664/?ref_=fn_al_tt_1	Metro	(1997)
1433	Machine, The (1994)	/title/tt0109575/?ref_=fn_al_tt_1	Death Machine	(1994)
1434	Stranger, The (1994)	/title/tt0109647/?ref_=fn_al_tt_1	Don't Talk to Strangers	(1994) (TV Movie)
1436	Falling in Love Again (1980)	/title/tt0080714/?ref_=fn_al_tt_1	Falling in Love Again	(1980)
1437	Cement Garden, The (1993)	/title/tt0106535/?ref_=fn_al_tt_1	The Cement Garden	(1993)
1438	Dante's Peak (1997)	/title/tt0118928/?ref_=fn_al_tt_1	Dante's Peak	(1997)
1439	Meet Wally Sparks (1997)	/title/tt0119644/?ref_=fn_al_tt_1	Meet Wally Sparks	(1997)
1440	Amos & Andrew (1993)	/title/tt0106266/?ref_=fn_al_tt_1	Amos & Andrew	(1993)
1441	Benny & Joon (1993)	/title/tt0106387/?ref_=fn_al_tt_1	Benny & Joon	(1993)
1442	Prefontaine (1997)	/title/tt0119937/?ref_=fn_al_tt_1	Prefontaine	(1997)
1443	Tickle in the Heart, A (1996)	/title/tt0117907/?ref_=fn_al_tt_1	A Tickle in the Heart	(1996)
1444	Guantanamera (1994)	/title/tt0109949/?ref_=fn_al_tt_1	Guantanamera	(1995)
1445	McHale's Navy (1997)	/title/tt0119640/?ref_=fn_al_tt_1	McHale's Navy	(1997)
1446	Kolya (1996)	/title/tt0116790/?ref_=fn_al_tt_1	Kolja	(1996)
1447	Gridlock'd (1997)	/title/tt0119225/?ref_=fn_al_tt_1	Gridlock'd	(1997)
1448	Fire on the Mountain (1996)	/title/tt0116310/?ref_=fn_al_tt_1	Fire on the Mountain	(1996)
1449	Waiting for Guffman (1996)	/title/tt0118111/?ref_=fn_al_tt_1	Waiting for Guffman	(1996)
1450	Prisoner of the Mountains (Kavkazsky Plennik) (1996)	/title/tt0116754/?ref_=fn_al_tt_1	None	None
1453	Beautician and the Beast, The (1997)	/title/tt0118691/?ref_=fn_al_tt_1	The Beautician and the Beast	(1997)
1454	SubUrbia (1997)	/title/tt6173150/?ref_=fn_al_tt_1	Dante's Peak/SubUrbia/The Beautician and the Beast/Rosewood/The Whole Wide World
1455	Hotel de Love (1996)	/title/tt0116565/?ref_=fn_al_tt_1	Hotel de Love	(1996)
1456	Pest, The (1997)	/title/tt1655606/?ref_=fn_al_tt_1	Remnants of Everest: The 1996 Tragedy	(2007)
1457	Fools Rush In (1997)	/title/tt0119141/?ref_=fn_al_tt_1	Fools Rush In	(1997)
1458	Touch (1997)	/title/tt0120357/?ref_=fn_al_tt_1	Touch	(1997)
1459	Absolute Power (1997)	/title/tt0118548/?ref_=fn_al_tt_1	Absolute Power	(1997)
1460	That Darn Cat! (1997)	/title/tt0059793/?ref_=fn_al_tt_1	That Darn Cat!	(1965)
1461	Vegas Vacation (1997)	/title/tt0120434/?ref_=fn_al_tt_1	Vegas Vacation	(1997)
1462	Unforgotten: Twenty-Five Years After Willowbrook (1996)	/title/tt0118042/?ref_=fn_al_tt_1	Unforgotten: Twenty-Five Years After Willowbrook	(1996)
1463	That Old Feeling (1997)	/title/tt0120318/?ref_=fn_al_tt_1	That Old Feeling	(1997)
1464	Lost Highway (1997)	/title/tt0116922/?ref_=fn_al_tt_1	Lost Highway	(1997)
1465	Rosewood (1997)	/title/tt0120036/?ref_=fn_al_tt_1	Rosewood	(1997)
1466	Donnie Brasco (1997)	/title/tt0119008/?ref_=fn_al_tt_1	Donnie Brasco	(1997)
1467	Salut cousin! (1996)	/title/tt0117544/?ref_=fn_al_tt_1	Salut cousin!	(1996)
1468	Booty Call (1997)	/title/tt0118750/?ref_=fn_al_tt_1	Booty Call	(1997)
1470	Rhyme & Reason (1997)	/title/tt0120014/?ref_=fn_al_tt_1	Rhyme & Reason	(1997)
1471	Boys Life 2 (1997)	/title/tt0118762/?ref_=fn_al_tt_1	Boys Life 2	(1997)
1472	City of Industry (1997)	/title/tt0118859/?ref_=fn_al_tt_1	City of Industry	(1997)
1473	Best Men (1997)	/title/tt0118702/?ref_=fn_al_tt_1	Best Men	(1997)
1474	Jungle2Jungle (a.k.a. Jungle 2 Jungle) (1997)	/title/tt0119432/?ref_=fn_al_tt_1	None	None
1475	Kama Sutra: A Tale of Love (1996)	/title/tt0116743/?ref_=fn_al_tt_1	Kama Sutra: A Tale of Love	(1996)
1476	Private Parts (1997)	/title/tt0119951/?ref_=fn_al_tt_1	Private Parts	(1997)
1477	Love Jones (1997)	/title/tt0119572/?ref_=fn_al_tt_1	Love Jones	(1997)
1479	Saint, The (1997)	/title/tt0120053/?ref_=fn_al_tt_1	The Saint	(1997)
1480	Smilla's Sense of Snow (1997)	/title/tt0120152/?ref_=fn_al_tt_1	Smilla's Sense of Snow	(1997)
1482	Van, The (1996)	/title/tt1655606/?ref_=fn_al_tt_1	Remnants of Everest: The 1996 Tragedy	(2007)
1483	Crash (1996)	/title/tt0115964/?ref_=fn_al_tt_1	Crash	(1996)
1484	Daytrippers, The (1996)	/title/tt0116041/?ref_=fn_al_tt_1	The Daytrippers	(1996)
1485	Liar Liar (1997)	/title/tt0119528/?ref_=fn_al_tt_1	Liar Liar	(1997)
1486	Quiet Room, The (1996)	/title/tt0117422/?ref_=fn_al_tt_1	The Quiet Room	(1996)
1487	Selena (1997)	/title/tt0120094/?ref_=fn_al_tt_1	Selena	(1997)
1488	Devil's Own, The (1997)	/title/tt0118972/?ref_=fn_al_tt_1	The Devil's Own	(1997)
1489	Cats Don't Dance (1997)	/title/tt0118829/?ref_=fn_al_tt_1	Cats Don't Dance	(1997)
1490	B*A*P*S (1997)	/title/tt0118663/?ref_=fn_al_tt_1	B*A*P*S	(1997)
1493	Love and Other Catastrophes (1996)	/title/tt0116931/?ref_=fn_al_tt_1	Love and Other Catastrophes	(1996)
1494	Sixth Man, The (1997)	/title/tt0120142/?ref_=fn_al_tt_1	The Sixth Man	(1997)
1495	Turbo: A Power Rangers Movie (1997)	/title/tt0120389/?ref_=fn_al_tt_1	Turbo: A Power Rangers Movie	(1997)
1496	Anna Karenina (1997)	/title/tt0118623/?ref_=fn_al_tt_1	Anna Karenina	(1997)
1497	Double Team (1997)	/title/tt0119013/?ref_=fn_al_tt_1	Double Team	(1997)
1498	Inventing the Abbotts (1997)	/title/tt0119381/?ref_=fn_al_tt_1	Inventing the Abbotts	(1997)
1499	Anaconda (1997)	/title/tt0118615/?ref_=fn_al_tt_1	Anaconda	(1997)
1500	Grosse Pointe Blank (1997)	/title/tt0119229/?ref_=fn_al_tt_1	Grosse Pointe Blank	(1997)
1501	Keys to Tulsa (1997)	/title/tt0116762/?ref_=fn_al_tt_1	Keys to Tulsa	(1997)
1502	Kissed (1996)	/title/tt0116783/?ref_=fn_al_tt_1	Kissed	(1996)
1503	8 Heads in a Duffel Bag (1997)	/title/tt0118541/?ref_=fn_al_tt_1	8 Heads in a Duffel Bag	(1997)
1504	Hollow Reed (1996)	/title/tt0113314/?ref_=fn_al_tt_1	Hollow Reed	(1996)
1507	Paradise Road (1997)	/title/tt0119859/?ref_=fn_al_tt_1	Paradise Road	(1997)
1508	Traveller (1997)	/title/tt0120366/?ref_=fn_al_tt_1	Traveller	(1997)
1509	All Over Me (1997)	/title/tt0118586/?ref_=fn_al_tt_1	All Over Me	(1997)
1510	Brother's Kiss, A (1997)	/title/tt0118783/?ref_=fn_al_tt_1	A Brother's Kiss	(1997)
1511	A Chef in Love (1996)	/title/tt0117050/?ref_=fn_al_tt_1	Shekvarebuli kulinaris ataserti retsepti	(1996)
1513	Romy and Michele's High School Reunion (1997)	/title/tt0120032/?ref_=fn_al_tt_1	Romy and Michele's High School Reunion	(1997)
1514	Temptress Moon (Feng Yue) (1996)	/title/tt0116295/?ref_=fn_al_tt_1	Feng yue	(1996)
1515	Volcano (1997)	/title/tt0120461/?ref_=fn_al_tt_1	Volcano	(1997)
1516	Children of the Revolution (1996)	/title/tt0115886/?ref_=fn_al_tt_1	Children of the Revolution	(1996)
1517	Austin Powers: International Man of Mystery (1997)	/title/tt0118655/?ref_=fn_al_tt_1	Austin Powers: International Man of Mystery	(1997)
1518	Breakdown (1997)	/title/tt0118771/?ref_=fn_al_tt_1	Breakdown	(I) (1997)
1519	Broken English (1996)	/title/tt0115760/?ref_=fn_al_tt_1	Broken English	(1996)
1520	Commandments (1997)	/title/tt0115927/?ref_=fn_al_tt_1	Commandments	(1997)
1522	Ripe (1996)	/title/tt0117482/?ref_=fn_al_tt_1	Ripe	(1996)
1523	Truth or Consequences, N.M. (1997)	/title/tt0120383/?ref_=fn_al_tt_1	Truth or Consequences, N.M.	(1997)
1524	Turning, The (1992)	/title/tt0105660/?ref_=fn_al_tt_1	The Turning	(1992)
1525	Warriors of Virtue (1997)	/title/tt0120479/?ref_=fn_al_tt_1	Warriors of Virtue	(1997)
1526	Fathers' Day (1997)	/title/tt0119109/?ref_=fn_al_tt_1	Fathers' Day	(1997)
